FID,INTERACTION_ID,INTERACTIONS
813754,531162,137
460287,431233,137
816433,471309,137
816433,535208,137
416887,343261,137
816433,445864,137
563445,534280,137
460287,789116,137
460287,430922,137
816433,331948,137
500590,505633,137
786858,428517,137
460287,427550,136
460287,373393,136
563445,692587,136
508008,343261,136
375831,355110,136
816433,435501,136
816433,665530,136
827749,234434,136
324808,256118,136
786858,239242,135
816433,398825,135
827741,234434,135
460287,364953,135
281551,781098,135
827745,234434,135
816433,348501,135
563445,567248,135
816433,420374,135
524152,388302,135
816433,401099,135
657052,411330,135
561012,343261,135
816433,459170,134
816433,245902,134
816433,426338,134
324808,4271,134
816433,428228,134
460287,4877,134
264625,343261,134
827729,234434,134
450425,515806,134
324808,297455,134
308369,781098,134
816433,277952,134
460287,245042,133
460287,248035,133
460287,285998,133
508354,343261,133
816433,256500,133
531787,385955,133
786858,711785,133
816433,404215,133
460287,13640,133
460287,347712,133
827736,234434,133
460287,704397,132
460287,248708,132
460287,307182,132
702986,343261,132
460287,250664,132
657052,530067,132
371371,15141,132
460287,463223,132
385436,334811,132
523316,508900,132
545205,537227,132
465011,343261,132
816433,506159,132
816433,315697,132
827738,234434,132
827733,234434,132
324808,177,132
816433,502822,131
816433,484959,131
786858,692870,131
460287,644972,131
827740,234434,131
460287,436037,131
512133,343261,131
827744,234434,131
816433,392597,130
705522,343261,130
460287,400616,130
460287,511655,130
816433,779916,130
211734,19129,130
545210,537227,130
563445,468545,130
460287,618027,130
381210,15141,130
450425,563674,130
13881,19515,130
324808,276589,130
450425,587481,129
239292,343261,129
460287,274563,129
481120,343261,129
816433,438835,129
786858,692387,129
324808,19526,129
816433,250664,129
816433,795741,129
816433,467347,129
460287,236443,129
427550,426426,129
460287,508409,129
816433,389066,129
786858,318447,129
672172,18041,129
816433,403398,129
7061,781098,129
786858,548474,128
816433,483365,128
672172,344324,128
545106,537227,128
460287,258848,128
545174,537227,128
498134,636183,128
460287,304336,128
816433,349986,128
786858,401981,128
816433,511666,128
816433,340034,128
563445,322937,128
458079,531162,128
324808,256335,128
427550,336403,127
563445,550803,127
786858,491561,127
563445,560695,127
12915,781098,127
322937,388302,127
513079,455199,127
460287,372581,127
449748,321969,127
816433,644667,127
816433,301144,127
460287,727319,127
427550,267841,127
816433,512856,127
786858,518539,127
460287,516505,127
504131,394027,127
8926,781098,127
786858,541159,127
455837,388302,127
531162,404627,126
816433,378285,126
396296,343261,126
427550,405409,126
427550,394052,126
427550,439699,126
460287,386287,126
451841,781098,126
816433,255500,126
516590,12741,126
427550,376576,126
545169,537227,126
816433,308410,125
460287,502784,125
513939,388302,125
563445,550009,125
816433,410948,125
816433,512534,125
427550,498370,125
460287,325157,125
324808,254687,125
600593,12626,124
786858,513024,124
433523,321969,124
460287,543570,124
786858,317905,124
460287,507896,124
469908,4134,124
450425,482887,124
460287,407756,124
786858,15056,124
489156,248478,124
816433,239748,124
324808,2915,124
14940,781098,123
563445,482887,123
816433,343855,123
460287,475152,123
418270,388302,123
460287,263843,123
786858,14701,123
816433,421000,123
450425,322937,123
545117,537227,123
786858,23425,123
460287,308369,123
460287,477126,123
545201,537227,123
786858,540996,122
460287,445301,122
426045,781098,122
816433,323201,122
786858,284852,122
460287,699648,122
460287,642075,122
644823,422708,122
460287,445336,122
786858,420564,122
460287,419991,121
816433,403399,121
460287,380913,121
460287,389066,121
816433,461302,121
545189,537227,121
786858,510083,121
786858,331063,121
396659,501701,121
537227,506142,121
816433,490760,121
3854,781098,121
460287,481249,121
478740,781098,121
460287,448951,121
460287,9138,121
460287,542351,121
786858,17986,121
812204,505558,121
816433,7472,121
460287,441632,121
786858,712367,121
786858,257258,120
222577,D0C2236214DB5BEBA8BFC65C5CE923BF7BBCC84E,120
222577,D4255AA45329AE90E91F230FCE4F72E91DE719F9,120
222577,B4C7B66B846645D4C2C182927676D0FFB5C00F7D,120
563445,273689,120
324808,247966,120
816433,493452,120
324808,266269,120
476033,781098,120
460287,262303,120
460287,262999,120
786858,686662,120
816433,419852,120
545124,537227,120
816433,508334,120
222577,CAAE6F76769C1173F071FD286E038239EFCB2973,120
816433,472931,119
737409,781098,119
542515,343261,119
600593,284679,119
690583,489662,119
786858,525383,119
460287,401174,119
551069,537227,119
563445,440589,119
600593,320215,119
12738,781098,119
563445,503566,119
816433,508261,119
324808,352031,119
460287,754507,119
816433,385766,119
816433,482953,119
460287,331061,119
460287,482196,119
284836,343261,119
460287,253540,118
786858,539303,118
253127,781098,118
468247,511102,118
424006,404804,118
490852,3642,118
563445,481404,118
460287,801874,118
19129,211734,118
464957,343261,118
460287,500861,118
816433,420246,118
816433,268455,118
324808,249941,118
460287,402000,118
221578,781098,118
424006,424006,118
498134,248478,118
816433,467312,118
786858,693766,118
460287,633100,118
816433,403573,117
460287,347272,117
481120,388302,117
786858,347108,117
545132,537227,117
816433,500429,117
460287,461606,117
460287,444071,117
976,781098,117
816433,613980,117
816433,268608,117
460287,652483,116
516359,385955,116
460287,407281,116
460287,267219,116
424006,407704,116
317501,781098,116
478830,11071,116
8152,781098,116
816433,245579,116
460287,14372,116
324808,227858,116
816433,458337,116
460287,271153,116
324808,254765,116
460287,430472,116
816433,420601,116
364927,340888,116
427550,430904,115
786858,249629,115
786858,497899,115
507231,537227,115
450425,407021,115
460287,263697,115
786858,348773,115
537227,545091,115
460287,465610,115
410926,781098,115
460287,802016,115
427869,537227,115
816433,542351,115
460287,408309,115
511241,600593,115
12626,781098,114
563445,374668,114
460287,302926,114
789635,537227,114
537227,507239,114
324808,327034,114
786858,492693,114
389808,781098,114
396659,378275,114
816433,509971,114
324808,14555,114
786858,315057,114
324808,449756,114
816433,430312,113
786858,366955,113
786858,568591,113
816433,239828,113
816433,485965,113
400437,313956,113
816433,500986,113
450425,654078,113
545157,537227,113
816433,511348,113
460287,481476,113
563445,307726,113
563445,529465,113
460287,801826,113
460287,189874,113
786858,236750,113
786858,617040,113
516505,12626,113
460287,503182,112
460287,646581,112
786858,551501,112
786858,293378,112
301545,343261,112
786858,705957,112
4383,781098,112
460287,652272,112
816433,512482,112
562503,366713,112
460287,453794,112
324808,195492,112
718636,270138,112
400028,781098,112
460287,509650,112
401049,388302,112
315272,343261,112
504131,415830,112
816433,447195,112
241763,12142,112
816433,820161,112
563445,422310,112
450425,406493,111
460287,8634,111
493059,537227,111
460287,350139,111
324808,320314,111
460287,430767,111
324808,257209,111
786858,252936,111
537227,788563,111
460287,425604,111
515980,343261,111
460287,247605,111
463931,537227,111
816433,469243,111
786858,509142,111
816433,3372,111
537227,506086,111
460287,447195,111
429529,537227,111
6596,781098,111
786858,554242,111
816433,380913,110
455449,781098,110
649106,385955,110
222577,81D5CE4C0D0A9A0A5F44AEDC28815CDADF46625D,110
460287,232108,110
460287,501819,110
504131,500941,110
324808,302317,110
460287,492411,110
786858,482405,110
460287,14871,110
816433,379089,110
599451,343261,110
427747,537227,110
816433,431085,110
460287,237988,110
816433,260299,110
600593,602,109
540118,388302,109
786858,524455,109
324808,248301,109
324808,403845,109
460287,330020,109
816433,418681,109
324808,253088,109
490852,2433,109
562503,385955,109
324808,315768,109
13442,13442,109
460287,500590,109
670862,343261,109
460287,512731,108
816433,304336,108
8070,781098,108
519822,511102,108
460287,23425,108
516505,403619,108
786858,438822,108
786858,254291,108
786858,516154,108
460287,459278,108
428447,537227,108
460287,444455,108
786858,547987,108
512079,385955,108
500590,419991,108
488522,537227,108
371133,343261,108
460287,393317,108
563445,654078,108
504131,200988,108
460287,309638,108
521704,13267,107
563445,650929,107
488510,537227,107
460287,563445,107
460287,509371,107
460287,308405,107
816433,269515,107
430258,531162,107
600593,20909,107
460287,621471,107
463998,537227,107
786858,589243,107
786858,236597,107
460287,261625,107
786858,692531,107
460287,380545,107
324808,239615,107
816433,397262,107
460287,455743,107
513450,511102,107
429658,537227,107
460287,417936,106
786858,705540,106
1068,781098,106
460287,621578,106
816433,437433,106
816433,380660,106
324808,211715,106
408838,388302,106
437216,343261,106
483003,388302,106
545099,537227,106
460287,452862,106
460287,401705,106
786858,516976,106
786858,226292,106
505633,390104,106
537227,545079,106
537227,545198,106
248111,781098,105
563445,395083,105
644972,265323,105
538087,511102,105
816433,454819,105
460287,500824,105
786858,515081,105
816433,403090,105
702530,193928,105
460287,240969,105
247653,321969,105
816433,428449,104
566397,343261,104
460287,381571,104
460287,2982,104
786858,249647,104
324808,7076,104
786858,237884,104
816433,501095,104
816433,296050,104
786858,701919,104
816433,399658,104
460287,402504,104
531162,281836,104
449882,270678,104
324808,248515,104
400437,3095,103
460287,416604,103
460287,690212,103
816597,424006,103
563445,480305,103
479400,781098,103
469043,265323,103
628587,343261,103
458094,537227,103
563445,476651,103
460287,646642,103
460287,414404,103
450425,555527,103
460287,191892,103
200375,781098,103
816433,422514,103
816433,365209,103
434449,531162,103
406528,343261,103
460287,410523,102
786858,347215,102
537227,507530,102
460287,650631,102
816597,407704,102
409683,343261,102
460287,243956,102
460287,345765,102
460287,278847,102
821566,7679,102
460287,621095,102
436613,343261,102
537227,489474,102
816433,422910,102
449882,374498,102
460287,505854,102
550559,343261,102
563445,533278,102
460287,390810,102
324808,332248,102
444323,388302,102
816433,415368,101
593605,343261,101
816433,350429,101
786858,523275,101
437666,424006,101
788265,12741,101
537227,545205,101
816433,492067,101
460287,4463,101
816433,391861,101
270138,781098,101
816433,388361,101
690583,502254,101
460287,347868,101
409477,343261,101
531143,511102,101
442262,343261,101
786858,542577,101
460287,305843,101
20286,781098,101
816433,463779,101
816597,404804,101
460287,349986,101
460287,803340,101
584830,343261,101
494470,343261,101
437666,407704,101
513581,407704,100
786858,699881,100
670648,820411,100
460287,399620,100
347818,781098,100
537227,427615,100
537227,545210,100
431306,343261,100
786858,556896,100
479113,388302,100
786858,259266,100
458079,537227,100
460287,501931,100
460287,385564,100
460287,336323,100
786858,368345,100
460287,420915,100
460287,211693,100
816433,308284,100
430052,537227,100
425659,343261,100
816433,509022,100
816433,203666,100
786858,427417,100
396644,262450,100
414955,781098,100
513581,424006,100
427963,537227,100
460287,486142,100
786858,391528,100
324808,14415,100
563445,527720,100
816433,779772,100
417418,781098,99
324808,236375,99
428024,537227,99
462883,407704,99
460287,387207,99
553958,424006,99
324808,266744,99
462883,424006,99
816433,440176,99
649043,385955,99
376440,343261,99
816433,508548,99
786858,208744,99
816433,403619,99
786858,683912,99
611000,455199,99
605092,190218,99
460287,423457,99
786858,441254,99
460287,419069,99
460287,214025,99
460287,392118,99
793024,343261,99
786858,351995,99
445118,388302,99
816433,509369,99
460287,417274,98
786858,681545,98
563445,474716,98
430024,537227,98
816433,783285,98
10174,781098,98
315272,388302,98
450425,529465,98
460287,500690,98
795050,343261,98
460287,475353,98
460287,2904,98
428665,537227,98
531162,503907,98
460287,509892,98
627459,321969,98
460287,448613,98
324808,279221,98
490038,531162,98
816433,270228,98
607936,511102,98
429993,537227,98
535208,781098,98
816433,263309,98
460287,249332,98
786858,530854,97
816433,308827,97
460287,342855,97
450425,508988,97
508969,483595,97
509427,483595,97
324808,11279,97
786858,799111,97
786858,440283,97
427796,537227,97
383848,239622,97
505207,343261,97
800322,12741,97
324808,236617,97
816433,211535,97
463977,537227,97
460287,311254,97
537227,545174,96
786858,707904,96
450425,396125,96
264612,781098,96
265099,781098,96
816433,362962,96
816433,512773,96
460287,636798,96
503320,343261,96
521704,281836,96
801416,537227,96
786858,427551,96
324808,253115,96
612780,254054,96
460287,277409,96
473086,736322,96
450425,419350,96
563445,286046,96
324808,264517,96
816433,432581,96
320787,781098,96
816433,627302,96
786858,658630,96
816433,269775,95
537227,545201,95
3828,781098,95
302926,781098,95
786858,486283,95
460287,419174,95
472922,415037,95
460287,320063,95
441699,388302,95
511131,385955,95
511184,385955,95
513673,511102,95
460287,551112,95
460287,603017,95
460287,277313,95
786858,236689,95
786858,400304,95
458062,537227,95
460287,478740,95
786858,495087,95
816433,599948,95
644823,269321,95
786858,333457,95
537227,545106,95
786858,523649,95
460287,516184,95
324808,259909,95
420951,343261,95
460287,386247,94
482836,388302,94
786858,301759,94
438719,438719,94
509369,500235,94
816433,373242,94
232704,781098,94
460287,269515,94
537227,463977,94
816433,269405,94
17940,781098,94
460287,504754,94
460287,388907,94
509369,404871,94
460287,508394,94
460287,6596,94
460287,449264,94
531162,230238,94
450425,512874,94
512878,483003,94
14439,343261,94
460287,302556,94
324808,251823,94
816433,372581,93
786858,510651,93
653514,385955,93
382891,781098,93
460287,248389,93
786858,385736,93
324808,269689,93
816071,404804,93
786858,404991,93
460287,324820,93
786858,695748,93
786858,544003,93
535036,384359,93
324808,328092,93
537227,545157,93
537227,551069,93
324808,316802,93
531162,490038,93
511195,343261,93
460287,473146,93
450425,311223,92
537227,545169,92
786858,710774,92
537227,507231,92
539,807808,92
563445,552706,92
786858,752980,92
786858,550970,92
512878,230147,92
537227,545117,92
460287,440352,92
786858,205881,92
